"car_id";"sido_cd";"sido_nm";"브랜드";"차량명";"차종";"연료형태";"출고가";"km당 연료비";"연비점수";"인프라 점수";"실구매가 점수";"인프라 상황";"지원받은 보조금"
135;"04";"충북";"아우디";"The new A5";"중형";"가솔린";4844;157.44;45.66;100.0;59.16;"해당사항 없음";"해당사항 없음"
136;"08";"경북";"아우디";"The new A5";"중형";"디젤";4844;155.16;47.26;100.0;59.16;"해당사항 없음";"해당사항 없음"
135;"08";"경북";"아우디";"The new A5";"중형";"가솔린";4844;156.35;46.47;100.0;59.16;"해당사항 없음";"해당사항 없음"
136;"09";"경남";"아우디";"The new A5";"중형";"디젤";4844;155.03;47.4;100.0;59.16;"해당사항 없음";"해당사항 없음"
135;"09";"경남";"아우디";"The new A5";"중형";"가솔린";4844;156.37;46.43;100.0;59.16;"해당사항 없음";"해당사항 없음"
136;"20";"전남광주";"아우디";"The new A5";"중형";"디젤";4844;156.16;46.61;100.0;59.16;"해당사항 없음";"해당사항 없음"
135;"20";"전남광주";"아우디";"The new A5";"중형";"가솔린";4844;157.15;45.76;100.0;59.16;"해당사항 없음";"해당사항 없음"
245;"03";"강원";"벤츠";"EQB";"소형SUV";"전기(배터리)";6888;85.37;81.91;72.48;58.51;"충전기당 전기차 수 : 1.22";"2040"
71;"19";"세종";"현대";"더 뉴 아이오닉 6";"중형";"전기(배터리)";4856;64.22;94.35;95.0;58.49;"충전기당 전기차 수 : 0.88";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
71;"01";"서울";"현대";"더 뉴 아이오닉 6";"중형";"전기(배터리)";4856;64.22;94.35;78.11;58.49;"충전기당 전기차 수 : 1.13";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
71;"14";"대구";"현대";"더 뉴 아이오닉 6";"중형";"전기(배터리)";4856;64.22;94.35;66.84;58.49;"충전기당 전기차 수 : 1.42";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
71;"10";"부산";"현대";"더 뉴 아이오닉 6";"중형";"전기(배터리)";4856;64.22;94.35;61.21;58.49;"충전기당 전기차 수 : 1.42";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
71;"15";"인천";"현대";"더 뉴 아이오닉 6";"중형";"전기(배터리)";4856;64.22;94.35;16.16;58.49;"충전기당 전기차 수 : 1.75";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
71;"11";"제주";"현대";"더 뉴 아이오닉 6";"중형";"전기(배터리)";4856;64.22;94.35;10.53;58.49;"충전기당 전기차 수 : 5.83";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
23;"17";"대전";"현대";"아이오닉 9";"대형SUV";"전기(배터리)";6759;83.33;82.88;55.58;58.37;"충전기당 전기차 수 : 1.45";"1900"
160;"08";"경북";"BMW";"i4";"중형";"전기(배터리)";6960;79.55;84.33;33.06;58.35;"충전기당 전기차 수 : 1.58";"2100"
160;"09";"경남";"BMW";"i4";"중형";"전기(배터리)";6960;79.55;84.33;27.43;58.35;"충전기당 전기차 수 : 1.64";"2100"
128;"20";"전남광주";"렉서스";"All New ES Electric";"준대형";"전기(배터리)";7160;63.06;95.0;21.79;58.35;"충전기당 전기차 수 : 1.65";"2300"
160;"03";"강원";"BMW";"i4";"중형";"전기(배터리)";6960;79.55;84.33;72.48;58.29;"충전기당 전기차 수 : 1.22";"2040"
171;"18";"울산";"아우디";"Q4 e-tron";"중형SUV";"전기(배터리)";6630;78.65;85.35;89.37;58.27;"충전기당 전기차 수 : 0.96";"1700"
171;"02";"경기";"아우디";"Q4 e-tron";"중형SUV";"전기(배터리)";6630;78.65;85.35;83.74;58.27;"충전기당 전기차 수 : 1.01";"1700"
23;"06";"전북";"현대";"아이오닉 9";"대형SUV";"전기(배터리)";6759;83.33;82.88;49.95;58.23;"충전기당 전기차 수 : 1.46";"1800"
128;"05";"충남";"렉서스";"All New ES Electric";"준대형";"전기(배터리)";7160;63.06;95.0;44.32;58.21;"충전기당 전기차 수 : 1.48";"2200"
128;"04";"충북";"렉서스";"All New ES Electric";"준대형";"전기(배터리)";7160;63.06;95.0;38.69;58.21;"충전기당 전기차 수 : 1.52";"2200"
245;"17";"대전";"벤츠";"EQB";"소형SUV";"전기(배터리)";6888;85.37;81.91;55.58;58.17;"충전기당 전기차 수 : 1.45";"1900"
88;"11";"제주";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;110.12;73.73;100.0;58.15;"해당사항 없음";"해당사항 없음"
88;"19";"세종";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;108.19;74.36;100.0;58.15;"해당사항 없음";"해당사항 없음"
88;"18";"울산";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;107.15;74.66;100.0;58.15;"해당사항 없음";"해당사항 없음"
88;"02";"경기";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;108.16;74.38;100.0;58.15;"해당사항 없음";"해당사항 없음"
88;"01";"서울";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;111.04;73.65;100.0;58.15;"해당사항 없음";"해당사항 없음"
88;"03";"강원";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;109.03;74.01;100.0;58.15;"해당사항 없음";"해당사항 없음"
88;"14";"대구";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;106.74;74.8;100.0;58.15;"해당사항 없음";"해당사항 없음"
88;"10";"부산";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;107.38;74.6;100.0;58.15;"해당사항 없음";"해당사항 없음"
88;"17";"대전";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;107.09;74.68;100.0;58.15;"해당사항 없음";"해당사항 없음"
88;"06";"전북";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;108.44;74.24;100.0;58.15;"해당사항 없음";"해당사항 없음"
88;"05";"충남";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;108.72;74.13;100.0;58.15;"해당사항 없음";"해당사항 없음"
88;"04";"충북";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;108.78;74.09;100.0;58.15;"해당사항 없음";"해당사항 없음"
88;"08";"경북";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;108.03;74.46;100.0;58.15;"해당사항 없음";"해당사항 없음"
88;"09";"경남";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;108.04;74.42;100.0;58.15;"해당사항 없음";"해당사항 없음"
88;"20";"전남광주";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;108.59;74.15;100.0;58.15;"해당사항 없음";"해당사항 없음"
88;"15";"인천";"토요타";"All New RAV4";"중형SUV";"하이브리드";4990;107.62;74.54;100.0;58.15;"해당사항 없음";"해당사항 없음"
120;"20";"전남광주";"볼보";"ES90";"준대형";"전기(배터리)";7294;78.65;85.35;21.79;57.82;"충전기당 전기차 수 : 1.65";"2300"
1;"19";"세종";"테슬라";"Model Y";"중형SUV";"전기(배터리)";4999;63.64;94.68;95.0;57.8;"충전기당 전기차 수 : 0.88";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
1;"01";"서울";"테슬라";"Model Y";"중형SUV";"전기(배터리)";4999;63.64;94.68;78.11;57.8;"충전기당 전기차 수 : 1.13";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
1;"14";"대구";"테슬라";"Model Y";"중형SUV";"전기(배터리)";4999;63.64;94.68;66.84;57.8;"충전기당 전기차 수 : 1.42";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
1;"10";"부산";"테슬라";"Model Y";"중형SUV";"전기(배터리)";4999;63.64;94.68;61.21;57.8;"충전기당 전기차 수 : 1.42";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
1;"15";"인천";"테슬라";"Model Y";"중형SUV";"전기(배터리)";4999;63.64;94.68;16.16;57.8;"충전기당 전기차 수 : 1.75";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
1;"11";"제주";"테슬라";"Model Y";"중형SUV";"전기(배터리)";4999;63.64;94.68;10.53;57.8;"충전기당 전기차 수 : 5.83";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
23;"18";"울산";"현대";"아이오닉 9";"대형SUV";"전기(배터리)";6759;83.33;82.88;89.37;57.68;"충전기당 전기차 수 : 0.96";"1700"
23;"02";"경기";"현대";"아이오닉 9";"대형SUV";"전기(배터리)";6759;83.33;82.88;83.74;57.68;"충전기당 전기차 수 : 1.01";"1700"
160;"17";"대전";"BMW";"i4";"중형";"전기(배터리)";6960;79.55;84.33;55.58;57.64;"충전기당 전기차 수 : 1.45";"1900"
128;"08";"경북";"렉서스";"All New ES Electric";"준대형";"전기(배터리)";7160;63.06;95.0;33.06;57.64;"충전기당 전기차 수 : 1.58";"2100"
128;"09";"경남";"렉서스";"All New ES Electric";"준대형";"전기(배터리)";7160;63.06;95.0;27.43;57.64;"충전기당 전기차 수 : 1.64";"2100"
245;"06";"전북";"벤츠";"EQB";"소형SUV";"전기(배터리)";6888;85.37;81.91;49.95;57.58;"충전기당 전기차 수 : 1.46";"1800"
120;"05";"충남";"볼보";"ES90";"준대형";"전기(배터리)";7294;78.65;85.35;44.32;57.56;"충전기당 전기차 수 : 1.48";"2200"
120;"04";"충북";"볼보";"ES90";"준대형";"전기(배터리)";7294;78.65;85.35;38.69;57.56;"충전기당 전기차 수 : 1.52";"2200"
128;"03";"강원";"렉서스";"All New ES Electric";"준대형";"전기(배터리)";7160;63.06;95.0;72.48;57.52;"충전기당 전기차 수 : 1.22";"2040"
157;"15";"인천";"BMW";"X1";"소형SUV";"가솔린";5140;148.84;54.32;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"11";"제주";"BMW";"X1";"소형SUV";"디젤";5140;150.8;51.06;100.0;57.5;"해당사항 없음";"해당사항 없음"
157;"11";"제주";"BMW";"X1";"소형SUV";"가솔린";5140;152.31;48.94;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"06";"전북";"BMW";"X1";"소형SUV";"디젤";5140;148.94;54.3;100.0;57.5;"해당사항 없음";"해당사항 없음"
157;"06";"전북";"BMW";"X1";"소형SUV";"가솔린";5140;149.98;52.54;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"05";"충남";"BMW";"X1";"소형SUV";"디젤";5140;149.25;53.94;100.0;57.5;"해당사항 없음";"해당사항 없음"
157;"05";"충남";"BMW";"X1";"소형SUV";"가솔린";5140;150.36;51.79;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"04";"충북";"BMW";"X1";"소형SUV";"디젤";5140;149.29;53.88;100.0;57.5;"해당사항 없음";"해당사항 없음"
157;"04";"충북";"BMW";"X1";"소형SUV";"가솔린";5140;150.45;51.73;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"08";"경북";"BMW";"X1";"소형SUV";"디젤";5140;148.28;55.15;100.0;57.5;"해당사항 없음";"해당사항 없음"
157;"08";"경북";"BMW";"X1";"소형SUV";"가솔린";5140;149.41;53.41;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"09";"경남";"BMW";"X1";"소형SUV";"디젤";5140;148.15;55.43;100.0;57.5;"해당사항 없음";"해당사항 없음"
157;"09";"경남";"BMW";"X1";"소형SUV";"가솔린";5140;149.43;53.37;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"20";"전남광주";"BMW";"X1";"소형SUV";"디젤";5140;149.23;53.96;100.0;57.5;"해당사항 없음";"해당사항 없음"
157;"20";"전남광주";"BMW";"X1";"소형SUV";"가솔린";5140;150.18;52.11;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"15";"인천";"BMW";"X1";"소형SUV";"디젤";5140;147.53;56.04;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"19";"세종";"BMW";"X1";"소형SUV";"디젤";5140;148.51;54.89;100.0;57.5;"해당사항 없음";"해당사항 없음"
157;"19";"세종";"BMW";"X1";"소형SUV";"가솔린";5140;149.63;52.99;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"18";"울산";"BMW";"X1";"소형SUV";"디젤";5140;147.29;56.28;100.0;57.5;"해당사항 없음";"해당사항 없음"
157;"18";"울산";"BMW";"X1";"소형SUV";"가솔린";5140;148.19;55.41;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"02";"경기";"BMW";"X1";"소형SUV";"디젤";5140;148.25;55.25;100.0;57.5;"해당사항 없음";"해당사항 없음"
157;"02";"경기";"BMW";"X1";"소형SUV";"가솔린";5140;149.6;53.01;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"01";"서울";"BMW";"X1";"소형SUV";"디젤";5140;152.13;49.1;100.0;57.5;"해당사항 없음";"해당사항 없음"
157;"01";"서울";"BMW";"X1";"소형SUV";"가솔린";5140;153.57;48.17;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"03";"강원";"BMW";"X1";"소형SUV";"디젤";5140;150.02;52.46;100.0;57.5;"해당사항 없음";"해당사항 없음"
157;"03";"강원";"BMW";"X1";"소형SUV";"가솔린";5140;150.79;51.14;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"14";"대구";"BMW";"X1";"소형SUV";"디젤";5140;146.4;57.13;100.0;57.5;"해당사항 없음";"해당사항 없음"
157;"14";"대구";"BMW";"X1";"소형SUV";"가솔린";5140;147.62;55.86;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"10";"부산";"BMW";"X1";"소형SUV";"디젤";5140;147.13;56.41;100.0;57.5;"해당사항 없음";"해당사항 없음"
157;"10";"부산";"BMW";"X1";"소형SUV";"가솔린";5140;148.52;54.87;100.0;57.5;"해당사항 없음";"해당사항 없음"
158;"17";"대전";"BMW";"X1";"소형SUV";"디젤";5140;147.17;56.39;100.0;57.5;"해당사항 없음";"해당사항 없음"
157;"17";"대전";"BMW";"X1";"소형SUV";"가솔린";5140;148.11;55.49;100.0;57.5;"해당사항 없음";"해당사항 없음"
160;"06";"전북";"BMW";"i4";"중형";"전기(배터리)";6960;79.55;84.33;49.95;56.85;"충전기당 전기차 수 : 1.46";"1800"
68;"11";"제주";"BMW";"3 Series";"중형";"디젤";5180;148.4;55.05;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"11";"제주";"BMW";"3 Series";"중형";"가솔린";5180;149.89;52.62;100.0;56.83;"해당사항 없음";"해당사항 없음"
68;"19";"세종";"BMW";"3 Series";"중형";"디젤";5180;146.15;57.34;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"19";"세종";"BMW";"3 Series";"중형";"가솔린";5180;147.25;56.3;100.0;56.83;"해당사항 없음";"해당사항 없음"
68;"18";"울산";"BMW";"3 Series";"중형";"디젤";5180;144.96;58.29;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"18";"울산";"BMW";"3 Series";"중형";"가솔린";5180;145.84;57.7;100.0;56.83;"해당사항 없음";"해당사항 없음"
68;"02";"경기";"BMW";"3 Series";"중형";"디젤";5180;145.89;57.6;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"02";"경기";"BMW";"3 Series";"중형";"가솔린";5180;147.22;56.36;100.0;56.83;"해당사항 없음";"해당사항 없음"
68;"01";"서울";"BMW";"3 Series";"중형";"디젤";5180;149.72;52.92;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"01";"서울";"BMW";"3 Series";"중형";"가솔린";5180;151.14;50.6;100.0;56.83;"해당사항 없음";"해당사항 없음"
68;"03";"강원";"BMW";"3 Series";"중형";"디젤";5180;147.63;55.84;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"03";"강원";"BMW";"3 Series";"중형";"가솔린";5180;148.4;55.05;100.0;56.83;"해당사항 없음";"해당사항 없음"
68;"14";"대구";"BMW";"3 Series";"중형";"디젤";5180;144.08;58.77;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"14";"대구";"BMW";"3 Series";"중형";"가솔린";5180;145.28;58.13;100.0;56.83;"해당사항 없음";"해당사항 없음"
68;"10";"부산";"BMW";"3 Series";"중형";"디젤";5180;144.8;58.37;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"10";"부산";"BMW";"3 Series";"중형";"가솔린";5180;146.16;57.32;100.0;56.83;"해당사항 없음";"해당사항 없음"
68;"17";"대전";"BMW";"3 Series";"중형";"디젤";5180;144.83;58.35;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"17";"대전";"BMW";"3 Series";"중형";"가솔린";5180;145.76;57.74;100.0;56.83;"해당사항 없음";"해당사항 없음"
68;"06";"전북";"BMW";"3 Series";"중형";"디젤";5180;146.58;56.97;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"06";"전북";"BMW";"3 Series";"중형";"가솔린";5180;147.6;55.88;100.0;56.83;"해당사항 없음";"해당사항 없음"
68;"05";"충남";"BMW";"3 Series";"중형";"디젤";5180;146.88;56.81;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"05";"충남";"BMW";"3 Series";"중형";"가솔린";5180;147.98;55.6;100.0;56.83;"해당사항 없음";"해당사항 없음"
68;"04";"충북";"BMW";"3 Series";"중형";"디젤";5180;146.92;56.79;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"04";"충북";"BMW";"3 Series";"중형";"가솔린";5180;148.07;55.54;100.0;56.83;"해당사항 없음";"해당사항 없음"
68;"08";"경북";"BMW";"3 Series";"중형";"디젤";5180;145.93;57.5;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"08";"경북";"BMW";"3 Series";"중형";"가솔린";5180;147.04;56.55;100.0;56.83;"해당사항 없음";"해당사항 없음"
68;"09";"경남";"BMW";"3 Series";"중형";"디젤";5180;145.8;57.72;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"09";"경남";"BMW";"3 Series";"중형";"가솔린";5180;147.06;56.47;100.0;56.83;"해당사항 없음";"해당사항 없음"
68;"20";"전남광주";"BMW";"3 Series";"중형";"디젤";5180;146.86;56.83;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"20";"전남광주";"BMW";"3 Series";"중형";"가솔린";5180;147.8;55.76;100.0;56.83;"해당사항 없음";"해당사항 없음"
68;"15";"인천";"BMW";"3 Series";"중형";"디젤";5180;145.19;58.23;100.0;56.83;"해당사항 없음";"해당사항 없음"
67;"15";"인천";"BMW";"3 Series";"중형";"가솔린";5180;146.48;57.03;100.0;56.83;"해당사항 없음";"해당사항 없음"
245;"18";"울산";"벤츠";"EQB";"소형SUV";"전기(배터리)";6888;85.37;81.91;89.37;56.18;"충전기당 전기차 수 : 0.96";"1700"
245;"02";"경기";"벤츠";"EQB";"소형SUV";"전기(배터리)";6888;85.37;81.91;83.74;56.18;"충전기당 전기차 수 : 1.01";"1700"
120;"08";"경북";"볼보";"ES90";"준대형";"전기(배터리)";7294;78.65;85.35;33.06;56.14;"충전기당 전기차 수 : 1.58";"2100"
120;"09";"경남";"볼보";"ES90";"준대형";"전기(배터리)";7294;78.65;85.35;27.43;56.14;"충전기당 전기차 수 : 1.64";"2100"
176;"15";"인천";"볼보";"XC40";"중형SUV";"가솔린";5230;180.95;31.8;100.0;56.1;"해당사항 없음";"해당사항 없음"
176;"11";"제주";"볼보";"XC40";"중형SUV";"가솔린";5230;185.16;29.97;100.0;56.1;"해당사항 없음";"해당사항 없음"
176;"17";"대전";"볼보";"XC40";"중형SUV";"가솔린";5230;180.05;32.38;100.0;56.1;"해당사항 없음";"해당사항 없음"
176;"06";"전북";"볼보";"XC40";"중형SUV";"가솔린";5230;182.32;30.93;100.0;56.1;"해당사항 없음";"해당사항 없음"
176;"05";"충남";"볼보";"XC40";"중형SUV";"가솔린";5230;182.79;30.66;100.0;56.1;"해당사항 없음";"해당사항 없음"
176;"04";"충북";"볼보";"XC40";"중형SUV";"가솔린";5230;182.9;30.6;100.0;56.1;"해당사항 없음";"해당사항 없음"
176;"08";"경북";"볼보";"XC40";"중형SUV";"가솔린";5230;181.64;31.39;100.0;56.1;"해당사항 없음";"해당사항 없음"
176;"09";"경남";"볼보";"XC40";"중형SUV";"가솔린";5230;181.66;31.33;100.0;56.1;"해당사항 없음";"해당사항 없음"
176;"20";"전남광주";"볼보";"XC40";"중형SUV";"가솔린";5230;182.58;30.74;100.0;56.1;"해당사항 없음";"해당사항 없음"
176;"19";"세종";"볼보";"XC40";"중형SUV";"가솔린";5230;181.9;31.15;100.0;56.1;"해당사항 없음";"해당사항 없음"
176;"18";"울산";"볼보";"XC40";"중형SUV";"가솔린";5230;180.15;32.22;100.0;56.1;"해당사항 없음";"해당사항 없음"
176;"02";"경기";"볼보";"XC40";"중형SUV";"가솔린";5230;181.86;31.21;100.0;56.1;"해당사항 없음";"해당사항 없음"
176;"01";"서울";"볼보";"XC40";"중형SUV";"가솔린";5230;186.7;29.43;100.0;56.1;"해당사항 없음";"해당사항 없음"
176;"03";"강원";"볼보";"XC40";"중형SUV";"가솔린";5230;183.32;30.46;100.0;56.1;"해당사항 없음";"해당사항 없음"
176;"14";"대구";"볼보";"XC40";"중형SUV";"가솔린";5230;179.46;32.75;100.0;56.1;"해당사항 없음";"해당사항 없음"
176;"10";"부산";"볼보";"XC40";"중형SUV";"가솔린";5230;180.55;32.04;100.0;56.1;"해당사항 없음";"해당사항 없음"
120;"03";"강원";"볼보";"ES90";"준대형";"전기(배터리)";7294;78.65;85.35;72.48;55.78;"충전기당 전기차 수 : 1.22";"2040"
160;"18";"울산";"BMW";"i4";"중형";"전기(배터리)";6960;79.55;84.33;89.37;55.76;"충전기당 전기차 수 : 0.96";"1700"
160;"02";"경기";"BMW";"i4";"중형";"전기(배터리)";6960;79.55;84.33;83.74;55.76;"충전기당 전기차 수 : 1.01";"1700"
128;"17";"대전";"렉서스";"All New ES Electric";"준대형";"전기(배터리)";7160;63.06;95.0;55.58;55.76;"충전기당 전기차 수 : 1.45";"1900"
92;"15";"인천";"아우디";"The new Q5";"중형SUV";"디젤";5273;165.56;41.13;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"15";"인천";"아우디";"The new Q5";"중형SUV";"가솔린";5273;167.03;40.15;100.0;55.7;"해당사항 없음";"해당사항 없음"
92;"11";"제주";"아우디";"The new Q5";"중형SUV";"디젤";5273;169.22;39.04;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"11";"제주";"아우디";"The new Q5";"중형SUV";"가솔린";5273;170.91;38.39;100.0;55.7;"해당사항 없음";"해당사항 없음"
92;"19";"세종";"아우디";"The new Q5";"중형SUV";"디젤";5273;166.65;40.32;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"19";"세종";"아우디";"The new Q5";"중형SUV";"가솔린";5273;167.91;39.59;100.0;55.7;"해당사항 없음";"해당사항 없음"
92;"18";"울산";"아우디";"The new Q5";"중형SUV";"디젤";5273;165.29;41.39;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"18";"울산";"아우디";"The new Q5";"중형SUV";"가솔린";5273;166.29;40.58;100.0;55.7;"해당사항 없음";"해당사항 없음"
92;"02";"경기";"아우디";"The new Q5";"중형SUV";"디젤";5273;166.36;40.5;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"02";"경기";"아우디";"The new Q5";"중형SUV";"가솔린";5273;167.87;39.69;100.0;55.7;"해당사항 없음";"해당사항 없음"
92;"01";"서울";"아우디";"The new Q5";"중형SUV";"디젤";5273;170.72;38.49;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"01";"서울";"아우디";"The new Q5";"중형SUV";"가솔린";5273;172.34;37.81;100.0;55.7;"해당사항 없음";"해당사항 없음"
92;"03";"강원";"아우디";"The new Q5";"중형SUV";"디젤";5273;168.34;39.45;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"03";"강원";"아우디";"The new Q5";"중형SUV";"가솔린";5273;169.22;39.04;100.0;55.7;"해당사항 없음";"해당사항 없음"
92;"14";"대구";"아우디";"The new Q5";"중형SUV";"디젤";5273;164.29;41.85;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"14";"대구";"아우디";"The new Q5";"중형SUV";"가솔린";5273;165.66;41.06;100.0;55.7;"해당사항 없음";"해당사항 없음"
92;"10";"부산";"아우디";"The new Q5";"중형SUV";"디젤";5273;165.11;41.45;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"10";"부산";"아우디";"The new Q5";"중형SUV";"가솔린";5273;166.66;40.3;100.0;55.7;"해당사항 없음";"해당사항 없음"
92;"17";"대전";"아우디";"The new Q5";"중형SUV";"디젤";5273;165.15;41.43;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"17";"대전";"아우디";"The new Q5";"중형SUV";"가솔린";5273;166.2;40.76;100.0;55.7;"해당사항 없음";"해당사항 없음"
92;"06";"전북";"아우디";"The new Q5";"중형SUV";"디젤";5273;167.14;40.05;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"06";"전북";"아우디";"The new Q5";"중형SUV";"가솔린";5273;168.3;39.51;100.0;55.7;"해당사항 없음";"해당사항 없음"
92;"05";"충남";"아우디";"The new Q5";"중형SUV";"디젤";5273;167.48;39.93;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"05";"충남";"아우디";"The new Q5";"중형SUV";"가솔린";5273;168.73;39.24;100.0;55.7;"해당사항 없음";"해당사항 없음"
92;"04";"충북";"아우디";"The new Q5";"중형SUV";"디젤";5273;167.53;39.91;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"04";"충북";"아우디";"The new Q5";"중형SUV";"가솔린";5273;168.83;39.18;100.0;55.7;"해당사항 없음";"해당사항 없음"
92;"08";"경북";"아우디";"The new Q5";"중형SUV";"디젤";5273;166.4;40.46;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"08";"경북";"아우디";"The new Q5";"중형SUV";"가솔린";5273;167.67;39.87;100.0;55.7;"해당사항 없음";"해당사항 없음"
92;"09";"경남";"아우디";"The new Q5";"중형SUV";"디젤";5273;166.25;40.64;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"09";"경남";"아우디";"The new Q5";"중형SUV";"가솔린";5273;167.69;39.81;100.0;55.7;"해당사항 없음";"해당사항 없음"
92;"20";"전남광주";"아우디";"The new Q5";"중형SUV";"디젤";5273;167.46;39.95;100.0;55.7;"해당사항 없음";"해당사항 없음"
91;"20";"전남광주";"아우디";"The new Q5";"중형SUV";"가솔린";5273;168.53;39.43;100.0;55.7;"해당사항 없음";"해당사항 없음"
148;"20";"전남광주";"제네시스";"Electrified GV70";"중형SUV";"전기(배터리)";7580;77.78;86.01;21.79;55.05;"충전기당 전기차 수 : 1.65";"2300"
166;"11";"제주";"렉서스";"UX";"중형SUV";"하이브리드";5283;114.46;73.02;100.0;55.03;"해당사항 없음";"해당사항 없음"
167;"19";"세종";"렉서스";"UX";"중형SUV";"전기(배터리)";5283;74.47;88.04;95.0;55.03;"충전기당 전기차 수 : 0.88";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
167;"01";"서울";"렉서스";"UX";"중형SUV";"전기(배터리)";5283;74.47;88.04;78.11;55.03;"충전기당 전기차 수 : 1.13";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
167;"14";"대구";"렉서스";"UX";"중형SUV";"전기(배터리)";5283;74.47;88.04;66.84;55.03;"충전기당 전기차 수 : 1.42";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
167;"10";"부산";"렉서스";"UX";"중형SUV";"전기(배터리)";5283;74.47;88.04;61.21;55.03;"충전기당 전기차 수 : 1.42";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
167;"15";"인천";"렉서스";"UX";"중형SUV";"전기(배터리)";5283;74.47;88.04;16.16;55.03;"충전기당 전기차 수 : 1.75";"현재 지자체의 예산이 소진되어 지원금을 받을 수 없습니다"
